LUC,GCM,RCP,Timestep,Ecosystem,StockGroup,Mean,Lower,Upper
Low,HadGEM2-ES,rcp85,2082,No,HWP,243731.15520470482,228100.63210182998,258839.15574900946
Low,HadGEM2-ES,rcp85,2082,No,Live,1060.1934777140825,994.975906818238,1130.5014763740649
Low,HadGEM2-ES,rcp85,2082,No,Soil,36532.22459848718,35149.766195297736,38131.63104462654
Low,HadGEM2-ES,rcp85,2082,Yes,DOM,635260.4104923249,573639.299817702,697801.6714339294
Low,HadGEM2-ES,rcp85,2082,Yes,Live,1142549.3713343828,1028275.09169004,1243551.0620871782
Low,HadGEM2-ES,rcp85,2082,Yes,Soil,2182726.7847721074,2176339.791563628,2189067.191843272
Low,HadGEM2-ES,rcp85,2083,No,Aquatic,179009.3254707752,178752.64323187005,179373.97772705043
Low,HadGEM2-ES,rcp85,2083,No,Atmosphere,-822631.6946863136,-871383.7608610445,-766140.3978925694
Low,HadGEM2-ES,rcp85,2083,No,DOM,134.89253356333796,116.2688389645972,154.91388335603776
Low,HadGEM2-ES,rcp85,2083,No,HAP,1239513.8244534468,1228590.6989743225,1248115.5156653807
Low,HadGEM2-ES,rcp85,2083,No,HWP,246309.63363980243,230970.2668676682,261184.11167735077
Low,HadGEM2-ES,rcp85,2083,No,Live,1064.259212978085,998.7661278721089,1135.869920283465
Low,HadGEM2-ES,rcp85,2083,No,Soil,36641.4186352685,35278.7155414305,38240.39988766541
Low,HadGEM2-ES,rcp85,2083,Yes,DOM,618304.4933074251,558675.7178529836,677834.3356220459
Low,HadGEM2-ES,rcp85,2083,Yes,Live,1154883.3520946251,1044927.9594228659,1253399.4911152078
Low,HadGEM2-ES,rcp85,2083,Yes,Soil,2169901.5105478386,2163548.430367436,2176137.7461265884
Low,HadGEM2-ES,rcp85,2084,No,Aquatic,181022.17587270195,180766.34810408048,181396.572387013
Low,HadGEM2-ES,rcp85,2084,No,Atmosphere,-835915.0195866533,-883749.2440057937,-779205.525002477
Low,HadGEM2-ES,rcp85,2084,No,DOM,134.94077507582347,115.71610409387554,154.43633466143774
Low,HadGEM2-ES,rcp85,2084,No,HAP,1252986.9793171808,1241831.24139424,1261765.1855991392
Low,HadGEM2-ES,rcp85,2084,No,HWP,248946.52743225286,232244.81592576802,263030.0449500931
Low,HadGEM2-ES,rcp85,2084,No,Live,1069.1013462408946,1000.6229988877951,1146.260543961936
Low,HadGEM2-ES,rcp85,2084,No,Soil,36742.396468574865,35317.073092523104,38436.44578527618
Low,HadGEM2-ES,rcp85,2084,Yes,DOM,601517.372157376,544182.3657908452,658725.6193071869
Low,HadGEM2-ES,rcp85,2084,Yes,Live,1178979.79979273,1070267.8713147822,1273770.481134553
Low,HadGEM2-ES,rcp85,2084,Yes,Soil,2157646.7416338446,2151514.8551860293,2163260.8097658637
Low,HadGEM2-ES,rcp85,2085,No,Aquatic,183023.991171169,182768.58526410087,183406.6573342046
Low,HadGEM2-ES,rcp85,2085,No,Atmosphere,-890857.3161369085,-940036.6375772627,-834157.0435818094
Low,HadGEM2-ES,rcp85,2085,No,DOM,135.3694747683143,116.4445092524678,154.80673134276526
Low,HadGEM2-ES,rcp85,2085,No,HAP,1268875.2947704429,1257549.686141027,1277812.423900643
Low,HadGEM2-ES,rcp85,2085,No,HWP,251542.70132237487,234799.23005048843,265586.7300512943
Low,HadGEM2-ES,rcp85,2085,No,Live,1075.79199209331,1006.9105280414715,1157.331435038436
Low,HadGEM2-ES,rcp85,2085,No,Soil,36838.0728517758,35400.46843041494,38522.56095545243
Low,HadGEM2-ES,rcp85,2085,Yes,DOM,597369.4646591156,544017.5493755392,651117.4903651777
Low,HadGEM2-ES,rcp85,2085,Yes,Live,1228756.8530933096,1124013.87565861,1321153.726768266
Low,HadGEM2-ES,rcp85,2085,Yes,Soil,2146370.792010991,2140744.2807331495,2152410.5116152633
Low,HadGEM2-ES,rcp85,2086,No,Aquatic,185019.1770127745,184758.2038703963,185411.51434587745
Low,HadGEM2-ES,rcp85,2086,No,Atmosphere,-906780.1413859508,-957408.9068378389,-847845.9507208446
Low,HadGEM2-ES,rcp85,2086,No,DOM,135.75607477653648,117.34982013309605,155.83514008797496
Low,HadGEM2-ES,rcp85,2086,No,HAP,1284181.3375701585,1272728.3175300825,1293258.100895574
Low,HadGEM2-ES,rcp85,2086,No,HWP,254302.04149492388,236879.29621263707,269582.0093014554
Low,HadGEM2-ES,rcp85,2086,No,Live,1080.9157093994997,1010.8127006888387,1163.076822777736
Low,HadGEM2-ES,rcp85,2086,No,Soil,36923.18127296771,35414.93173101201,38577.028549962575
Low,HadGEM2-ES,rcp85,2086,Yes,DOM,595736.5635322972,544212.1853988547,644929.9983281717
Low,HadGEM2-ES,rcp85,2086,Yes,Live,1233005.0258760266,1129723.992065963,1324573.7960318853
Low,HadGEM2-ES,rcp85,2086,Yes,Soil,2139527.1580520873,2134002.350737874,2145792.1596966423
Low,HadGEM2-ES,rcp85,2087,No,Aquatic,186998.3530938056,186731.4529318954,187399.18098400155
Low,HadGEM2-ES,rcp85,2087,No,Atmosphere,-936609.828514845,-986790.2997972826,-878018.0232207151
Low,HadGEM2-ES,rcp85,2087,No,DOM,136.54816421915086,118.6020851458988,157.54695630374198
Low,HadGEM2-ES,rcp85,2087,No,HAP,1298659.999381238,1287048.1662398365,1307869.665950124
Low,HadGEM2-ES,rcp85,2087,No,HWP,256975.80016507822,239393.73568774137,271874.54571792553
Low,HadGEM2-ES,rcp85,2087,No,Live,1086.5327259960454,1014.0901849916904,1165.4655933653216
Low,HadGEM2-ES,rcp85,2087,No,Soil,37033.65805312903,35479.50966634311,38751.64918415032
Low,HadGEM2-ES,rcp85,2087,Yes,DOM,593373.4664609848,544006.241433168,641832.9779952732
Low,HadGEM2-ES,rcp85,2087,Yes,Live,1253165.1925221006,1150690.6838812013,1347997.2281847275
Low,HadGEM2-ES,rcp85,2087,Yes,Soil,2132311.2931576623,2126659.1023077113,2138795.9224173287
Low,HadGEM2-ES,rcp85,2088,No,Aquatic,188976.34628599582,188703.43127442623,189385.43047482613
Low,HadGEM2-ES,rcp85,2088,No,Atmosphere,-905127.9299522133,-954477.0960338127,-846697.721655604
Low,HadGEM2-ES,rcp85,2088,No,DOM,137.127375218166,118.9426592812023,158.8431697464605
Low,HadGEM2-ES,rcp85,2088,No,HAP,1309166.7019144816,1297525.72294268,1318464.0356141264
Low,HadGEM2-ES,rcp85,2088,No,HWP,259586.74365201223,243224.04395250598,275129.8138339412
Low,HadGEM2-ES,rcp85,2088,No,Live,1090.1123621441188,1017.3480483724185,1170.4913997297344
Low,HadGEM2-ES,rcp85,2088,No,Soil,37147.484979537374,35670.36977858868,38794.10777913181
Low,HadGEM2-ES,rcp85,2088,Yes,DOM,585233.3262865337,534659.1795380127,632051.5524290438
Low,HadGEM2-ES,rcp85,2088,Yes,Live,1219287.049469644,1121602.4151839186,1311476.5691693604
Low,HadGEM2-ES,rcp85,2088,Yes,Soil,2127634.052836068,2121773.0752624073,2134300.396745808
Low,HadGEM2-ES,rcp85,2089,No,Aquatic,190940.07607369486,190663.35851718223,191351.79154613728
Low,HadGEM2-ES,rcp85,2089,No,Atmosphere,-958533.7381420817,-1008458.4279744856,-902645.8344804349
Low,HadGEM2-ES,rcp85,2089,No,DOM,137.48754647490037,119.5698232119788,158.9866210340672
Low,HadGEM2-ES,rcp85,2089,No,HAP,1324521.3977232215,1312662.4985198297,1333892.1741259068
Low,HadGEM2-ES,rcp85,2089,No,HWP,262328.3261972944,245381.0793309454,278030.9985282981
Low,HadGEM2-ES,rcp85,2089,No,Live,1095.8120912577474,1025.5018163306547,1174.300917592006
Low,HadGEM2-ES,rcp85,2089,No,Soil,37237.514062569615,35770.73773136642,38899.23691988473
Low,HadGEM2-ES,rcp85,2089,Yes,DOM,575274.8713635638,526652.6108842538,619824.1669149621
Low,HadGEM2-ES,rcp85,2089,Yes,Live,1272259.757447973,1178460.0329728425,1361591.9784486888
Low,HadGEM2-ES,rcp85,2089,Yes,Soil,2117869.5108453296,2112007.203807621,2124833.7004273385
Low,HadGEM2-ES,rcp85,2090,No,Aquatic,192903.9300580994,192622.1128206903,193312.91848626465
Low,HadGEM2-ES,rcp85,2090,No,Atmosphere,-1006924.871510699,-1055886.8467301582,-951014.4474288063
Low,HadGEM2-ES,rcp85,2090,No,DOM,137.94732332697345,119.89811334030844,159.25285329001
Low,HadGEM2-ES,rcp85,2090,No,HAP,1341954.421506499,1329808.3638420778,1351489.303419773
Low,HadGEM2-ES,rcp85,2090,No,HWP,265177.21925752144,247953.65257911166,281954.35292826744
Low,HadGEM2-ES,rcp85,2090,No,Live,1103.4883518171202,1033.9926959979396,1179.362336308106
Low,HadGEM2-ES,rcp85,2090,No,Soil,37339.10869705885,35875.783587748374,38948.056726410876
Low,HadGEM2-ES,rcp85,2090,Yes,DOM,563567.1758757215,518324.51829451014,605462.194671711
Low,HadGEM2-ES,rcp85,2090,Yes,Live,1314641.7952666052,1219375.5849360721,1405295.0081124667
Low,HadGEM2-ES,rcp85,2090,Yes,Soil,2113230.8003833625,2107351.350203763,2120371.8720626677
Low,HadGEM2-ES,rcp85,2091,No,Aquatic,194854.89590496855,194564.06239408714,195260.40866927535
Low,HadGEM2-ES,rcp85,2091,No,Atmosphere,-998598.9564122711,-1048669.2941308906,-941763.1328432679
Low,HadGEM2-ES,rcp85,2091,No,DOM,139.01336302845368,120.23115389986344,160.79100727198227
Low,HadGEM2-ES,rcp85,2091,No,HAP,1354270.7868347426,1341902.246463227,1363868.008188493
Low,HadGEM2-ES,rcp85,2091,No,HWP,267934.2000954903,251199.45886209383,283735.9530078588
Low,HadGEM2-ES,rcp85,2091,No,Live,1108.4522142633405,1036.729848684261,1185.504255248306
Low,HadGEM2-ES,rcp85,2091,No,Soil,37446.34830015188,36008.89004815756,39091.20517234202
Low,HadGEM2-ES,rcp85,2091,Yes,DOM,563151.6583378708,520330.41846320964,601757.1033539441
Low,HadGEM2-ES,rcp85,2091,Yes,Live,1293173.2814271804,1201470.7083617495,1381756.987220109
Low,HadGEM2-ES,rcp85,2091,Yes,Soil,2109651.335143757,2103523.7837692304,2117026.2407616824
Low,HadGEM2-ES,rcp85,2092,No,Aquatic,196807.5553627696,196506.332506172,197208.35845756537
Low,HadGEM2-ES,rcp85,2092,No,Atmosphere,-963795.436253329,-1013248.6781740997,-904451.4009232365
Low,HadGEM2-ES,rcp85,2092,No,DOM,139.5139005443143,120.83411085311005,161.64095492339726
Low,HadGEM2-ES,rcp85,2092,No,HAP,1364577.1425108556,1352019.1493391818,1374232.480666487
Low,HadGEM2-ES,rcp85,2092,No,HWP,270546.585355271,252995.74448654975,286329.7894506626
Low,HadGEM2-ES,rcp85,2092,No,Live,1112.075060482828,1038.645424785129,1187.776488747706
Low,HadGEM2-ES,rcp85,2092,No,Soil,37544.187834315155,36044.54788590294,39209.707108930466
Low,HadGEM2-ES,rcp85,2092,Yes,DOM,546073.2855927761,506463.990949577,581759.2619607814
Low,HadGEM2-ES,rcp85,2092,Yes,Live,1265720.3826805954,1177350.9274629927,1352883.8748034714
Low,HadGEM2-ES,rcp85,2092,Yes,Soil,2104405.7231649095,2097919.8962489357,2111941.869838919
Low,HadGEM2-ES,rcp85,2093,No,Aquatic,198755.36696470936,198443.54831915995,199153.0374667576
Low,HadGEM2-ES,rcp85,2093,No,Atmosphere,-959394.0174572034,-1006473.878687075,-900662.8561971373
Low,HadGEM2-ES,rcp85,2093,No,DOM,139.62126693530587,120.62105689003019,161.94377849266868
Low,HadGEM2-ES,rcp85,2093,No,HAP,1375941.2069804757,1363228.6978374314,1385713.480807487
Low,HadGEM2-ES,rcp85,2093,No,HWP,273099.54744271847,255522.64888142765,288374.7839780409
Low,HadGEM2-ES,rcp85,2093,No,Live,1115.8414922994343,1044.5888639563645,1192.649344923606
Low,HadGEM2-ES,rcp85,2093,No,Soil,37633.81543835824,36144.58879163969,39246.32353874424
Low,HadGEM2-ES,rcp85,2093,Yes,DOM,530698.8353125629,492711.67789349356,565677.7106394579
Low,HadGEM2-ES,rcp85,2093,Yes,Live,1269486.1635531993,1182514.0414479976,1356558.2584741442
Low,HadGEM2-ES,rcp85,2093,Yes,Soil,2095654.6342150774,2088935.2899423891,2103190.240733183
Low,HadGEM2-ES,rcp85,2094,No,Aquatic,200697.78928524358,200377.43363613577,201093.7168527056
Low,HadGEM2-ES,rcp85,2094,No,Atmosphere,-938463.103050057,-983882.5782073383,-879588.3013922209
Low,HadGEM2-ES,rcp85,2094,No,DOM,139.93236411751093,121.13494097264893,162.161662428072
Low,HadGEM2-ES,rcp85,2094,No,HAP,1386521.6832343084,1373686.425346604,1396385.9575491939
Low,HadGEM2-ES,rcp85,2094,No,HWP,275788.39450822875,259229.4051192828,292656.11497464945
Low,HadGEM2-ES,rcp85,2094,No,Live,1119.6283018176036,1044.9906214068862,1195.274947524106
Low,HadGEM2-ES,rcp85,2094,No,Soil,37739.23547609818,36240.89686390362,39347.50656885012
Low,HadGEM2-ES,rcp85,2094,Yes,DOM,520730.74518280145,484511.5174563131,553386.9911436382
Low,HadGEM2-ES,rcp85,2094,Yes,Live,1252423.3100769622,1167129.363875818,1338856.0372664062
Low,HadGEM2-ES,rcp85,2094,Yes,Soil,2086433.399829681,2079435.0699253422,2094194.614041033
Low,HadGEM2-ES,rcp85,2095,No,Aquatic,202635.00531971853,202306.02419065614,203031.72764735192
Low,HadGEM2-ES,rcp85,2095,No,Atmosphere,-955161.9573091137,-1001935.0446886321,-895678.9620125068
Low,HadGEM2-ES,rcp85,2095,No,DOM,139.99302537987887,121.46197179501308,162.09603101662177
Low,HadGEM2-ES,rcp85,2095,No,HAP,1399137.4527600473,1386097.7285013613,1409212.245285994
Low,HadGEM2-ES,rcp85,2095,No,HWP,278453.0589715251,261972.13460331215,295066.74377120857
Low,HadGEM2-ES,rcp85,2095,No,Live,1123.80569181852,1048.4272781029624,1199.040642535156
Low,HadGEM2-ES,rcp85,2095,No,Soil,37819.36243408923,36298.73617421635,39458.66071326347
Low,HadGEM2-ES,rcp85,2095,Yes,DOM,505250.9000488294,471741.69642435445,538339.4780130612
Low,HadGEM2-ES,rcp85,2095,Yes,Live,1278155.180105955,1197935.2329041597,1362844.0885924136
Low,HadGEM2-ES,rcp85,2095,Yes,Soil,2075578.2141611506,2068347.3621514742,2083350.994132442
Low,HadGEM2-ES,rcp85,2096,No,Aquatic,204561.29501530703,204224.04445254704,204958.12229406025
Low,HadGEM2-ES,rcp85,2096,No,Atmosphere,-971701.8526017996,-1019421.3620469678,-911206.8859225037
Low,HadGEM2-ES,rcp85,2096,No,DOM,140.41764294380746,121.48339449267309,162.3622842506287
Low,HadGEM2-ES,rcp85,2096,No,HAP,1411567.7168068206,1398204.1979149901,1421769.1097507335
Low,HadGEM2-ES,rcp85,2096,No,HWP,280897.53192884097,264893.4175432324,297044.3320422216
Low,HadGEM2-ES,rcp85,2096,No,Live,1128.6676030836065,1054.677832597251,1205.7942047513561
Low,HadGEM2-ES,rcp85,2096,No,Soil,37919.779104206726,36451.50273439398,39546.780249083815
Low,HadGEM2-ES,rcp85,2096,Yes,DOM,503237.1525404478,470641.9546976,533975.1298601103
Low,HadGEM2-ES,rcp85,2096,Yes,Live,1289256.8450145167,1212144.510418844,1374312.458942188
Low,HadGEM2-ES,rcp85,2096,Yes,Soil,2066123.4621547526,2058678.1147658862,2073859.2192836243
Low,HadGEM2-ES,rcp85,2097,No,Aquatic,206486.56993683692,206141.942531845,206887.9513726114
Low,HadGEM2-ES,rcp85,2097,No,Atmosphere,-1006845.3672344779,-1053652.2227256023,-946851.8430747413
Low,HadGEM2-ES,rcp85,2097,No,DOM,141.01747483795992,122.01456108633808,162.62000126640447
Low,HadGEM2-ES,rcp85,2097,No,HAP,1425006.1477371133,1411297.2681323723,1435377.752579303
Low,HadGEM2-ES,rcp85,2097,No,HWP,283508.5086829972,267394.9545938794,300617.1014464674
Low,HadGEM2-ES,rcp85,2097,No,Live,1134.8564654451918,1056.924437342882,1214.627145601006
Low,HadGEM2-ES,rcp85,2097,No,Soil,38033.98285638142,36573.299007588124,39830.24375200663
Low,HadGEM2-ES,rcp85,2097,Yes,DOM,497247.688568271,466445.6299446278,526616.8467414356
Low,HadGEM2-ES,rcp85,2097,Yes,Live,1319790.7420881495,1245737.0651754853,1400229.5392153747
Low,HadGEM2-ES,rcp85,2097,Yes,Soil,2058626.8686336072,2051170.5347717092,2066400.728793081
Low,HadGEM2-ES,rcp85,2098,No,Aquatic,208411.39267190933,208058.42621185497,208817.5654280375
Low,HadGEM2-ES,rcp85,2098,No,Atmosphere,-1034775.3657148913,-1082757.8048314552,-975137.1422993145
Low,HadGEM2-ES,rcp85,2098,No,DOM,141.23301352765864,122.24162156817653,162.802670429319
Low,HadGEM2-ES,rcp85,2098,No,HAP,1439898.893260794,1425919.2930017058,1450594.0264141452
Low,HadGEM2-ES,rcp85,2098,No,HWP,286170.2794015915,269570.6572611262,303268.11148545984
Low,HadGEM2-ES,rcp85,2098,No,Live,1141.141044338639,1065.3786107178655,1217.061244732606
Low,HadGEM2-ES,rcp85,2098,No,Soil,38123.06631523549,36672.00480133858,39883.20736275063
Low,HadGEM2-ES,rcp85,2098,Yes,DOM,480342.3414304764,451521.8852131287,508228.32097145286
Low,HadGEM2-ES,rcp85,2098,Yes,Live,1350553.729804739,1276686.5453300278,1428188.937904347
Low,HadGEM2-ES,rcp85,2098,Yes,Soil,2053124.303981384,2045813.3880008133,2061059.4797847474
Low,HadGEM2-ES,rcp85,2099,No,Aquatic,210329.48774782624,209966.05008324352,210740.2516142286
Low,HadGEM2-ES,rcp85,2099,No,Atmosphere,-1054339.725713593,-1103999.2775477124,-995071.1471033704
Low,HadGEM2-ES,rcp85,2099,No,DOM,141.7136290302509,122.39234432336526,163.53291243046124
Low,HadGEM2-ES,rcp85,2099,No,HAP,1453479.8350773507,1439253.4251192526,1464353.9763295623
Low,HadGEM2-ES,rcp85,2099,No,HWP,288827.0639747004,271912.0238710811,306824.13185102836
Low,HadGEM2-ES,rcp85,2099,No,Live,1146.4670385104357,1068.4367699317954,1218.5776162978068
Low,HadGEM2-ES,rcp85,2099,No,Soil,38216.515069661094,36730.5671377531,39912.11704507463
Low,HadGEM2-ES,rcp85,2099,Yes,DOM,473136.03482848086,446743.997133979,499290.99029224785
Low,HadGEM2-ES,rcp85,2099,Yes,Live,1365034.3543468325,1296151.5806005532,1441984.8689110822
Low,HadGEM2-ES,rcp85,2099,Yes,Soil,2047159.2692106965,2039935.987518928,2055342.416866598
Low,HadGEM2-ES,rcp85,2100,No,Aquatic,212240.47241140867,211867.3167477267,212656.3364598418
Low,HadGEM2-ES,rcp85,2100,No,Atmosphere,-1074212.6835472838,-1124090.8756464333,-1016509.1514663039
Low,HadGEM2-ES,rcp85,2100,No,DOM,142.22037487118394,122.53164076040161,163.93874331612625
Low,HadGEM2-ES,rcp85,2100,No,HAP,1466698.9915263162,1452206.9481239384,1477951.3197588269
Low,HadGEM2-ES,rcp85,2100,No,HWP,291621.0842450826,274036.26496474043,309222.40114928415
Low,HadGEM2-ES,rcp85,2100,No,Live,1151.898986253317,1072.727567288422,1225.426194085092
Low,HadGEM2-ES,rcp85,2100,No,Soil,38315.68390698089,36887.38351235777,39941.3003788144
Low,HadGEM2-ES,rcp85,2100,Yes,DOM,464341.6726810162,441216.2450352759,489020.9411590729
Low,HadGEM2-ES,rcp85,2100,Yes,Live,1381439.274738754,1312500.4117336567,1458562.761408311
Low,HadGEM2-ES,rcp85,2100,Yes,Soil,2041392.399885892,2034369.5762948839,2049736.7111819354
Low,HadGEM2-ES,rcp85,2101,No,Aquatic,214145.4824725652,213765.72874930804,214566.06418144936
Low,HadGEM2-ES,rcp85,2101,No,Atmosphere,-1093839.6015479264,-1143267.6338634375,-1035769.579866306
Low,HadGEM2-ES,rcp85,2101,No,DOM,142.70265955776085,123.17980324878656,164.48124968871875
Low,HadGEM2-ES,rcp85,2101,No,HAP,1479783.8138611345,1464994.9919885516,1491431.309673367
Low,HadGEM2-ES,rcp85,2101,No,HWP,294258.4652235952,276137.82328612276,311684.21602850105
Low,HadGEM2-ES,rcp85,2101,No,Live,1157.37789945871,1078.9116703705115,1230.3061447083096
Low,HadGEM2-ES,rcp85,2101,No,Soil,38421.275173854636,36999.761739652946,40130.14588840118
Low,HadGEM2-ES,rcp85,2101,Yes,DOM,455938.831814976,433822.1711019182,478784.2448748935
Low,HadGEM2-ES,rcp85,2101,Yes,Live,1397163.8192249634,1330233.9463548113,1474094.2275538098
Low,HadGEM2-ES,rcp85,2101,Yes,Soil,2035958.8484270882,2028855.7551866616,2044446.056009363
